season|day_url|day|classement|nb_pts|equipe|nb_matchs_joues|victoire|nul|defaite|bonus|pts_marques|pts_pris|ga
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9327|23|6.0|63.0|Racing 92|23.0|14.0|0.0|9.0|7.0|433.0|375.0|58.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9327|23|7.0|57.0|USA Perpignan|23.0|12.0|0.0|11.0|9.0|523.0|506.0|17.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9327|23|8.0|51.0|Biarritz|23.0|11.0|1.0|11.0|5.0|425.0|474.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9327|23|9.0|49.0|FC Grenoble Rugby|23.0|11.0|0.0|12.0|5.0|424.0|494.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9327|23|10.0|46.0|Stade Français Paris|23.0|10.0|1.0|12.0|4.0|514.0|603.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9327|23|11.0|45.0|Bayonne|23.0|9.0|1.0|13.0|7.0|368.0|526.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9327|23|12.0|41.0|Union Bordeaux-Bègles|23.0|7.0|0.0|16.0|13.0|519.0|494.0|25.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9327|23|13.0|27.0|SU Agen|23.0|5.0|0.0|18.0|7.0|359.0|623.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9327|23|14.0|15.0|Mont-de-Marsan|23.0|2.0|0.0|21.0|7.0|315.0|647.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9328|24|1.0|84.0|RC Toulon|24.0|17.0|1.0|6.0|14.0|712.0|410.0|302.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9328|24|2.0|82.0|ASM Clermont|24.0|17.0|1.0|6.0|12.0|673.0|398.0|275.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9328|24|3.0|74.0|Stade Toulousain|24.0|16.0|0.0|8.0|10.0|628.0|455.0|173.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9328|24|4.0|68.0|Castres Olympique|24.0|14.0|2.0|8.0|8.0|527.0|443.0|84.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9328|24|5.0|68.0|Racing 92|24.0|15.0|0.0|9.0|8.0|467.0|384.0|83.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9328|24|6.0|67.0|Montpellier Hérault Rugby|24.0|15.0|0.0|9.0|7.0|494.0|466.0|28.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9328|24|7.0|61.0|USA Perpignan|24.0|13.0|0.0|11.0|9.0|556.0|534.0|22.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9328|24|8.0|52.0|Biarritz|24.0|11.0|1.0|12.0|6.0|453.0|507.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9328|24|9.0|50.0|Stade Français Paris|24.0|11.0|1.0|12.0|4.0|542.0|623.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9328|24|10.0|50.0|FC Grenoble Rugby|24.0|11.0|0.0|13.0|6.0|448.0|525.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9328|24|11.0|49.0|Bayonne|24.0|10.0|1.0|13.0|7.0|399.0|550.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9328|24|12.0|43.0|Union Bordeaux-Bègles|24.0|7.0|1.0|16.0|13.0|542.0|517.0|25.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9328|24|13.0|27.0|SU Agen|24.0|5.0|0.0|19.0|7.0|379.0|651.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9328|24|14.0|15.0|Mont-de-Marsan|24.0|2.0|0.0|22.0|7.0|324.0|681.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9329|25|1.0|86.0|ASM Clermont|25.0|18.0|1.0|6.0|12.0|712.0|415.0|297.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9329|25|2.0|85.0|RC Toulon|25.0|17.0|1.0|7.0|15.0|736.0|435.0|301.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9329|25|3.0|74.0|Stade Toulousain|25.0|16.0|0.0|9.0|10.0|645.0|494.0|151.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9329|25|4.0|73.0|Castres Olympique|25.0|15.0|2.0|8.0|9.0|571.0|460.0|111.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9329|25|5.0|69.0|Racing 92|25.0|15.0|0.0|10.0|9.0|483.0|403.0|80.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9329|25|6.0|68.0|Montpellier Hérault Rugby|25.0|15.0|0.0|10.0|8.0|520.0|498.0|22.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9329|25|7.0|61.0|USA Perpignan|25.0|13.0|0.0|12.0|9.0|571.0|557.0|14.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9329|25|8.0|54.0|Stade Français Paris|25.0|12.0|1.0|12.0|4.0|561.0|639.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9329|25|9.0|54.0|FC Grenoble Rugby|25.0|12.0|0.0|13.0|6.0|473.0|549.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9329|25|10.0|53.0|Bayonne|25.0|11.0|1.0|13.0|7.0|431.0|576.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9329|25|11.0|52.0|Biarritz|25.0|11.0|1.0|13.0|6.0|453.0|523.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9329|25|12.0|47.0|Union Bordeaux-Bègles|25.0|8.0|1.0|16.0|13.0|558.0|517.0|41.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9329|25|13.0|31.0|SU Agen|25.0|6.0|0.0|19.0|7.0|402.0|666.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9329|25|14.0|15.0|Mont-de-Marsan|25.0|2.0|0.0|23.0|7.0|341.0|725.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9330|26|1.0|91.0|ASM Clermont|26.0|19.0|1.0|6.0|13.0|779.0|418.0|361.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9330|26|2.0|90.0|RC Toulon|26.0|18.0|1.0|7.0|16.0|779.0|456.0|323.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9330|26|3.0|79.0|Stade Toulousain|26.0|17.0|0.0|9.0|11.0|702.0|501.0|201.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9330|26|4.0|74.0|Castres Olympique|26.0|15.0|2.0|9.0|10.0|599.0|489.0|110.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9330|26|5.0|73.0|Montpellier Hérault Rugby|26.0|16.0|0.0|10.0|9.0|570.0|520.0|50.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9330|26|6.0|73.0|Racing 92|26.0|16.0|0.0|10.0|9.0|512.0|431.0|81.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9330|26|7.0|61.0|USA Perpignan|26.0|13.0|0.0|13.0|9.0|593.0|607.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9330|26|8.0|57.0|Bayonne|26.0|12.0|1.0|13.0|7.0|467.0|609.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9330|26|9.0|57.0|Biarritz|26.0|12.0|1.0|13.0|7.0|505.0|540.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9330|26|10.0|54.0|Stade Français Paris|26.0|12.0|1.0|13.0|4.0|578.0|691.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9330|26|11.0|54.0|FC Grenoble Rugby|26.0|12.0|0.0|14.0|6.0|480.0|606.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9330|26|12.0|47.0|Union Bordeaux-Bègles|26.0|8.0|1.0|17.0|13.0|561.0|584.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9330|26|13.0|31.0|SU Agen|26.0|6.0|0.0|20.0|7.0|423.0|709.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9330|26|14.0|16.0|Mont-de-Marsan|26.0|2.0|0.0|24.0|8.0|374.0|761.0|
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9331|Barrages|1.0|83.0|Stade Toulousain|27.0|18.0|0.0|9.0|11.0|735.0|520.0|215.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9331|Barrages|2.0|78.0|Castres Olympique|27.0|16.0|2.0|9.0|10.0|624.0|501.0|123.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9331|Barrages|3.0|73.0|Montpellier Hérault Rugby|27.0|16.0|0.0|11.0|9.0|582.0|545.0|37.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9331|Barrages|4.0|73.0|Racing 92|27.0|16.0|0.0|11.0|9.0|531.0|464.0|67.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9331|Barrages|||||||||||
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9332|Demi-Finales|1.0|94.0|RC Toulon|27.0|19.0|1.0|7.0|16.0|803.0|465.0|338.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9332|Demi-Finales|2.0|91.0|ASM Clermont|27.0|19.0|1.0|7.0|13.0|788.0|443.0|345.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9332|Demi-Finales|3.0|83.0|Stade Toulousain|28.0|18.0|0.0|10.0|11.0|744.0|544.0|200.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9332|Demi-Finales|4.0|82.0|Castres Olympique|28.0|17.0|2.0|9.0|10.0|649.0|510.0|139.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9332|Demi-Finales|||||||||||
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9333|Finale|1.0|94.0|RC Toulon|28.0|19.0|1.0|8.0|16.0|817.0|484.0|333.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9333|Finale|2.0|86.0|Castres Olympique|29.0|18.0|2.0|9.0|10.0|668.0|524.0|144.0
2012-2013|/rugby-top-14/classement-rugby-top-14?season=14530&day=9333|Finale|||||||||||
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9660|1|1.0|5.0|Bayonne|1.0|1.0|0.0|0.0|1.0|39.0|11.0|28.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9660|1|2.0|4.0|Union Bordeaux-Bègles|1.0|1.0|0.0|0.0|0.0|31.0|25.0|6.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9660|1|3.0|4.0|Racing 92|1.0|1.0|0.0|0.0|0.0|19.0|14.0|5.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9660|1|4.0|4.0|ASM Clermont|1.0|1.0|0.0|0.0|0.0|22.0|18.0|4.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9660|1|5.0|4.0|USA Perpignan|1.0|1.0|0.0|0.0|0.0|26.0|23.0|3.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9660|1|6.0|4.0|FC Grenoble Rugby|1.0|1.0|0.0|0.0|0.0|19.0|16.0|3.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9660|1|7.0|2.0|RC Toulon|1.0|0.0|1.0|0.0|0.0|22.0|22.0|
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9660|1|8.0|2.0|Montpellier Hérault Rugby|1.0|0.0|1.0|0.0|0.0|22.0|22.0|
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9660|1|9.0|1.0|Castres Olympique|1.0|0.0|0.0|1.0|1.0|23.0|26.0|3.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9660|1|10.0|1.0|Stade Français Paris|1.0|0.0|0.0|1.0|1.0|16.0|19.0|3.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9660|1|11.0|1.0|Biarritz|1.0|0.0|0.0|1.0|1.0|18.0|22.0|4.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9660|1|12.0|1.0|Brive|1.0|0.0|0.0|1.0|1.0|14.0|19.0|5.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9660|1|13.0|1.0|Stade Toulousain|1.0|0.0|0.0|1.0|1.0|25.0|31.0|6.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9660|1|14.0|0.0|Oyonnax|1.0|0.0|0.0|1.0|0.0|11.0|39.0|28.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9661|2|1.0|7.0|RC Toulon|2.0|1.0|1.0|0.0|1.0|63.0|36.0|27.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9661|2|2.0|6.0|Stade Toulousain|2.0|1.0|0.0|1.0|2.0|65.0|34.0|31.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9661|2|3.0|6.0|Castres Olympique|2.0|1.0|0.0|1.0|2.0|57.0|32.0|25.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9661|2|4.0|5.0|Stade Français Paris|2.0|1.0|0.0|1.0|1.0|44.0|46.0|2.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9661|2|5.0|5.0|USA Perpignan|2.0|1.0|0.0|1.0|1.0|53.0|51.0|2.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9661|2|6.0|5.0|Bayonne|2.0|1.0|0.0|1.0|1.0|42.0|51.0|9.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9661|2|7.0|5.0|Biarritz|2.0|1.0|0.0|1.0|1.0|37.0|34.0|3.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9661|2|8.0|5.0|Brive|2.0|1.0|0.0|1.0|1.0|39.0|31.0|8.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9661|2|9.0|4.0|Oyonnax|2.0|1.0|0.0|1.0|0.0|41.0|58.0|17.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9661|2|10.0|4.0|FC Grenoble Rugby|2.0|1.0|0.0|1.0|0.0|25.0|50.0|25.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9661|2|11.0|4.0|Racing 92|2.0|1.0|0.0|1.0|0.0|33.0|55.0|22.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9661|2|12.0|4.0|Union Bordeaux-Bègles|2.0|1.0|0.0|1.0|0.0|43.0|50.0|7.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9661|2|13.0|4.0|ASM Clermont|2.0|1.0|0.0|1.0|0.0|41.0|48.0|7.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9661|2|14.0|3.0|Montpellier Hérault Rugby|2.0|0.0|1.0|1.0|1.0|34.0|41.0|7.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9662|3|1.0|10.0|Stade Français Paris|3.0|2.0|0.0|1.0|2.0|82.0|49.0|33.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9662|3|2.0|9.0|ASM Clermont|3.0|2.0|0.0|1.0|1.0|79.0|67.0|12.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9662|3|3.0|9.0|Bayonne|3.0|2.0|0.0|1.0|1.0|73.0|71.0|2.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9662|3|4.0|8.0|RC Toulon|3.0|1.0|1.0|1.0|2.0|89.0|64.0|25.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9662|3|5.0|8.0|FC Grenoble Rugby|3.0|2.0|0.0|1.0|0.0|53.0|76.0|23.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9662|3|6.0|8.0|Union Bordeaux-Bègles|3.0|2.0|0.0|1.0|0.0|64.0|70.0|6.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9662|3|7.0|8.0|Racing 92|3.0|2.0|0.0|1.0|0.0|55.0|64.0|9.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9662|3|8.0|7.0|Castres Olympique|3.0|1.0|0.0|2.0|3.0|77.0|53.0|24.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9662|3|9.0|7.0|Montpellier Hérault Rugby|3.0|1.0|1.0|1.0|1.0|67.0|65.0|2.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9662|3|10.0|6.0|Stade Toulousain|3.0|1.0|0.0|2.0|2.0|84.0|72.0|12.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9662|3|11.0|5.0|Brive|3.0|1.0|0.0|2.0|1.0|63.0|64.0|1.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9662|3|12.0|5.0|USA Perpignan|3.0|1.0|0.0|2.0|1.0|73.0|82.0|9.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9662|3|13.0|5.0|Biarritz|3.0|1.0|0.0|2.0|1.0|40.0|72.0|32.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9662|3|14.0|4.0|Oyonnax|3.0|1.0|0.0|2.0|0.0|50.0|80.0|30.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9663|4|1.0|14.0|ASM Clermont|4.0|3.0|0.0|1.0|2.0|134.0|67.0|67.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9663|4|2.0|13.0|RC Toulon|4.0|2.0|1.0|1.0|3.0|151.0|76.0|75.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9663|4|3.0|12.0|Castres Olympique|4.0|2.0|0.0|2.0|4.0|115.0|63.0|52.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9663|4|4.0|11.0|Stade Toulousain|4.0|2.0|0.0|2.0|3.0|114.0|78.0|36.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9663|4|5.0|11.0|Montpellier Hérault Rugby|4.0|2.0|1.0|1.0|1.0|103.0|94.0|9.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9663|4|6.0|10.0|Stade Français Paris|4.0|2.0|0.0|2.0|2.0|92.0|87.0|5.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9663|4|7.0|10.0|USA Perpignan|4.0|2.0|0.0|2.0|2.0|109.0|95.0|14.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9663|4|8.0|9.0|Union Bordeaux-Bègles|4.0|2.0|0.0|2.0|1.0|93.0|106.0|13.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9663|4|9.0|9.0|Bayonne|4.0|2.0|0.0|2.0|1.0|73.0|126.0|53.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9663|4|10.0|8.0|Racing 92|4.0|2.0|0.0|2.0|0.0|61.0|94.0|33.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9663|4|11.0|8.0|FC Grenoble Rugby|4.0|2.0|0.0|2.0|0.0|66.0|112.0|46.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9663|4|12.0|8.0|Oyonnax|4.0|2.0|0.0|2.0|0.0|74.0|102.0|28.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9663|4|13.0|6.0|Biarritz|4.0|1.0|0.0|3.0|2.0|62.0|96.0|34.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9663|4|14.0|5.0|Brive|4.0|1.0|0.0|3.0|1.0|75.0|126.0|51.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9664|5|1.0|17.0|RC Toulon|5.0|3.0|1.0|1.0|3.0|175.0|89.0|86.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9664|5|2.0|16.0|Montpellier Hérault Rugby|5.0|3.0|1.0|1.0|2.0|128.0|94.0|34.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9664|5|3.0|15.0|ASM Clermont|5.0|3.0|0.0|2.0|3.0|150.0|90.0|60.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9664|5|4.0|14.0|Stade Français Paris|5.0|3.0|0.0|2.0|2.0|115.0|103.0|12.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9664|5|5.0|12.0|Castres Olympique|5.0|2.0|0.0|3.0|4.0|124.0|82.0|42.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9664|5|6.0|12.0|Racing 92|5.0|3.0|0.0|2.0|0.0|80.0|110.0|30.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9664|5|7.0|12.0|Oyonnax|5.0|3.0|0.0|2.0|0.0|93.0|111.0|18.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9664|5|8.0|12.0|FC Grenoble Rugby|5.0|3.0|0.0|2.0|0.0|87.0|126.0|39.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9664|5|9.0|11.0|USA Perpignan|5.0|2.0|0.0|3.0|3.0|125.0|114.0|11.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9664|5|10.0|11.0|Stade Toulousain|5.0|2.0|0.0|3.0|3.0|114.0|103.0|11.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9664|5|11.0|10.0|Union Bordeaux-Bègles|5.0|2.0|0.0|3.0|2.0|107.0|127.0|20.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9664|5|12.0|10.0|Bayonne|5.0|2.0|0.0|3.0|2.0|83.0|143.0|60.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9664|5|13.0|9.0|Brive|5.0|2.0|0.0|3.0|1.0|92.0|136.0|44.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9664|5|14.0|6.0|Biarritz|5.0|1.0|0.0|4.0|2.0|75.0|120.0|45.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9665|6|1.0|19.0|ASM Clermont|6.0|4.0|0.0|2.0|3.0|177.0|103.0|74.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9665|6|2.0|18.0|RC Toulon|6.0|3.0|1.0|2.0|4.0|190.0|111.0|79.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9665|6|3.0|18.0|Stade Français Paris|6.0|4.0|0.0|2.0|2.0|140.0|121.0|19.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9665|6|4.0|16.0|USA Perpignan|6.0|3.0|0.0|3.0|4.0|153.0|130.0|23.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9665|6|5.0|16.0|Montpellier Hérault Rugby|6.0|3.0|1.0|2.0|2.0|144.0|122.0|22.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9665|6|6.0|16.0|Stade Toulousain|6.0|3.0|0.0|3.0|4.0|145.0|110.0|35.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9665|6|7.0|16.0|Racing 92|6.0|4.0|0.0|2.0|0.0|99.0|126.0|27.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9665|6|8.0|16.0|Castres Olympique|6.0|3.0|0.0|3.0|4.0|146.0|97.0|49.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9665|6|9.0|15.0|Union Bordeaux-Bègles|6.0|3.0|0.0|3.0|3.0|142.0|137.0|5.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9665|6|10.0|12.0|Oyonnax|6.0|3.0|0.0|3.0|0.0|103.0|146.0|43.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9665|6|11.0|12.0|FC Grenoble Rugby|6.0|3.0|0.0|3.0|0.0|100.0|153.0|53.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9665|6|12.0|11.0|Bayonne|6.0|2.0|0.0|4.0|3.0|99.0|162.0|63.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9665|6|13.0|10.0|Brive|6.0|2.0|0.0|4.0|2.0|110.0|161.0|51.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9665|6|14.0|6.0|Biarritz|6.0|1.0|0.0|5.0|2.0|82.0|151.0|69.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9666|7|1.0|22.0|RC Toulon|7.0|4.0|1.0|2.0|4.0|208.0|123.0|85.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9666|7|2.0|22.0|Stade Français Paris|7.0|5.0|0.0|2.0|2.0|156.0|136.0|20.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9666|7|3.0|21.0|Montpellier Hérault Rugby|7.0|4.0|1.0|2.0|3.0|187.0|125.0|62.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9666|7|4.0|21.0|Stade Toulousain|7.0|4.0|0.0|3.0|5.0|171.0|119.0|52.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9666|7|5.0|20.0|Racing 92|7.0|5.0|0.0|2.0|0.0|125.0|145.0|20.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9666|7|6.0|19.0|ASM Clermont|7.0|4.0|0.0|3.0|3.0|180.0|146.0|34.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9666|7|7.0|17.0|FC Grenoble Rugby|7.0|4.0|0.0|3.0|1.0|127.0|174.0|47.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9666|7|8.0|16.0|USA Perpignan|7.0|3.0|0.0|4.0|4.0|159.0|161.0|2.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9666|7|9.0|16.0|Union Bordeaux-Bègles|7.0|3.0|0.0|4.0|4.0|161.0|163.0|2.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9666|7|10.0|16.0|Castres Olympique|7.0|3.0|0.0|4.0|4.0|155.0|123.0|32.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9666|7|11.0|15.0|Brive|7.0|3.0|0.0|4.0|3.0|141.0|167.0|26.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9666|7|12.0|13.0|Oyonnax|7.0|3.0|0.0|4.0|1.0|118.0|162.0|44.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9666|7|13.0|12.0|Bayonne|7.0|2.0|0.0|5.0|4.0|111.0|180.0|69.0
2013-2014|/rugby-top-14/classement-rugby-top-14?season=14534&day=9666|7|14.0|7.0|Biarritz|7.0|1.0|0.0|6.0|3.0|103.0|178.0|75.0
