|season_url|day_url|season_id|season_day|date|team_dom|team_ext|score_dom|score_ext|bonus_dom|bonus_ext|day_of_week|day_of_month|month|label|classement_dom|nb_pts_dom|nb_matchs_joues_dom|victoire_dom|nul_dom|defaite_dom|nb_bonus_dom|pts_marques_dom|pts_pris_dom|ga_dom|classement_ext|nb_pts_ext|nb_matchs_joues_ext|victoire_ext|nul_ext|defaite_ext|nb_bonus_ext|pts_marques_ext|pts_pris_ext|ga_ext
65|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8560|2009-2010|3|Samedi 29 Août|Racing 92|Bayonne|18|9|0|0|Samedi|29|aout|True|9.0|4.0|2.0|1.0|0.0|1.0|0.0|32.0|40.0||8.0|4.0|2.0|1.0|0.0|1.0|0.0|58.0|52.0|6.0
66|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8560|2009-2010|3|Samedi 29 Août|Stade Français Paris|Montpellier Hérault Rugby|43|26|0|0|Samedi|29|aout|True|11.0|2.0|2.0|0.0|1.0|1.0|0.0|46.0|60.0||10.0|4.0|2.0|1.0|0.0|1.0|0.0|27.0|42.0|
67|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8560|2009-2010|3|Samedi 29 Août|Bourgoin|Biarritz|22|17|0|Bd|Samedi|29|aout|True|14.0|0.0|2.0|0.0|0.0|2.0|0.0|37.0|66.0||5.0|5.0|2.0|1.0|0.0|1.0|1.0|51.0|30.0|21.0
68|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8561|2009-2010|4||RC Toulon|ASM Clermont|26|21|0|Bd||||True|4.0|10.0|3.0|2.0|1.0|0.0|0.0|64.0|44.0|20.0|1.0|11.0|3.0|2.0|1.0|0.0|1.0|83.0|53.0|30.0
69|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8561|2009-2010|4||USA Perpignan|Brive|21|9|0|0||||True|5.0|9.0|3.0|2.0|0.0|1.0|1.0|57.0|53.0|4.0|7.0|7.0|3.0|1.0|1.0|1.0|1.0|39.0|56.0|
70|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8561|2009-2010|4||Stade Toulousain|Bayonne|21|17|0|Bd||||True|2.0|10.0|3.0|2.0|0.0|1.0|2.0|70.0|33.0|37.0|10.0|4.0|3.0|1.0|0.0|2.0|0.0|67.0|70.0|
71|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8561|2009-2010|4||Stade Français Paris|Montauban|35|40|Bd|0||||False|9.0|6.0|3.0|1.0|1.0|1.0|0.0|89.0|86.0|3.0|13.0|3.0|3.0|0.0|1.0|2.0|1.0|50.0|72.0|
72|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8561|2009-2010|4||Bourgoin|Racing 92|17|13|0|Bd||||True|11.0|4.0|3.0|1.0|0.0|2.0|0.0|59.0|83.0||6.0|8.0|3.0|2.0|0.0|1.0|0.0|50.0|49.0|1.0
73|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8561|2009-2010|4||Montpellier Hérault Rugby|Biarritz|22|18|0|Bd||||True|12.0|4.0|3.0|1.0|0.0|2.0|0.0|53.0|85.0||8.0|6.0|3.0|1.0|0.0|2.0|2.0|68.0|52.0|16.0
74|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8562|2009-2010|5||Castres Olympique|Montpellier Hérault Rugby|33|18|Bo|0||||True|1.0|15.0|4.0|3.0|1.0|0.0|1.0|96.0|60.0|36.0|8.0|8.0|4.0|2.0|0.0|2.0|0.0|75.0|103.0|
75|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8562|2009-2010|5||ASM Clermont|Stade Toulousain|19|12|0|0||||True|5.0|12.0|4.0|2.0|1.0|1.0|2.0|104.0|79.0|25.0|2.0|14.0|4.0|3.0|0.0|1.0|2.0|91.0|50.0|41.0
76|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8562|2009-2010|5||Racing 92|USA Perpignan|14|18|Bd|0||||False|6.0|9.0|4.0|2.0|0.0|2.0|1.0|63.0|66.0||4.0|13.0|4.0|3.0|0.0|1.0|1.0|78.0|62.0|16.0
77|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8562|2009-2010|5||Bayonne|Bourgoin|53|6|Bo|0||||True|13.0|5.0|4.0|1.0|0.0|3.0|1.0|84.0|91.0||7.0|8.0|4.0|2.0|0.0|2.0|0.0|76.0|96.0|
78|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8562|2009-2010|5||Brive|Albi|39|6|Bo|0||||True|11.0|7.0|4.0|1.0|1.0|2.0|1.0|48.0|77.0||14.0|3.0|4.0|0.0|0.0|4.0|3.0|49.0|98.0|
79|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8562|2009-2010|5||Montauban|RC Toulon|21|18|0|Bd||||True|9.0|7.0|4.0|1.0|1.0|2.0|1.0|90.0|107.0||3.0|14.0|4.0|3.0|1.0|0.0|0.0|90.0|65.0|25.0
80|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8562|2009-2010|5||Biarritz|Stade Français Paris|30|22|0|0||||True|12.0|7.0|4.0|1.0|0.0|3.0|3.0|86.0|74.0|12.0|10.0|7.0|4.0|1.0|1.0|2.0|1.0|124.0|126.0|
81|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8563|2009-2010|6|Samedi 12 Septembre|Stade Français Paris|Castres Olympique|44|18|Bo|0|Samedi|12|septembre|True|13.0|7.0|5.0|1.0|1.0|3.0|1.0|146.0|156.0||1.0|20.0|5.0|4.0|1.0|0.0|2.0|129.0|78.0|51.0
82|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8563|2009-2010|6|Samedi 12 Septembre|ASM Clermont|Racing 92|30|22|0|0|Samedi|12|septembre|True|3.0|16.0|5.0|3.0|1.0|1.0|2.0|123.0|91.0|32.0|9.0|10.0|5.0|2.0|0.0|3.0|2.0|77.0|84.0|
83|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8563|2009-2010|6|Samedi 12 Septembre|Montauban|Brive|23|20|0|Bd|Samedi|12|septembre|True|8.0|11.0|5.0|2.0|1.0|2.0|1.0|111.0|125.0||6.0|12.0|5.0|2.0|1.0|2.0|2.0|87.0|83.0|4.0
84|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8563|2009-2010|6|Samedi 12 Septembre|Stade Toulousain|Albi|19|13|0|0|Samedi|12|septembre|True|4.0|15.0|5.0|3.0|0.0|2.0|3.0|103.0|69.0|34.0|14.0|3.0|5.0|0.0|0.0|5.0|3.0|55.0|137.0|
85|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8563|2009-2010|6|Samedi 12 Septembre|Bourgoin|USA Perpignan|17|6|0|0|Samedi|12|septembre|True|12.0|8.0|5.0|2.0|0.0|3.0|0.0|82.0|149.0||2.0|17.0|5.0|4.0|0.0|1.0|1.0|96.0|76.0|20.0
86|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8563|2009-2010|6|Samedi 12 Septembre|Montpellier Hérault Rugby|RC Toulon|21|20|0|Bd|Samedi|12|septembre|True|11.0|8.0|5.0|2.0|0.0|3.0|0.0|93.0|136.0||5.0|15.0|5.0|3.0|1.0|1.0|1.0|108.0|86.0|22.0
87|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8563|2009-2010|6|Samedi 12 Septembre|Biarritz|Bayonne|12|6|0|0|Samedi|12|septembre|True|7.0|11.0|5.0|2.0|0.0|3.0|3.0|116.0|96.0|20.0|10.0|10.0|5.0|2.0|0.0|3.0|2.0|137.0|97.0|40.0
88|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8564|2009-2010|7|Samedi 19 Septembre|Castres Olympique|Racing 92|9|6|0|Bd|Samedi|19|septembre|True|2.0|20.0|6.0|4.0|1.0|1.0|2.0|147.0|122.0|25.0|13.0|10.0|6.0|2.0|0.0|4.0|2.0|99.0|114.0|
89|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8564|2009-2010|7|Samedi 19 Septembre|Albi|ASM Clermont|8|40|0|Bo|Samedi|19|septembre|False|14.0|4.0|6.0|0.0|0.0|6.0|4.0|68.0|156.0||1.0|20.0|6.0|4.0|1.0|1.0|2.0|153.0|113.0|40.0
90|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8564|2009-2010|7|Samedi 19 Septembre|USA Perpignan|Montauban|28|9|Bo|0|Samedi|19|septembre|True|4.0|17.0|6.0|4.0|0.0|2.0|1.0|102.0|93.0|9.0|7.0|15.0|6.0|3.0|1.0|2.0|1.0|134.0|145.0|
91|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8564|2009-2010|7|Samedi 19 Septembre|RC Toulon|Stade Toulousain|18|13|0|Bd|Samedi|19|septembre|True|5.0|16.0|6.0|3.0|1.0|2.0|2.0|128.0|107.0|21.0|3.0|19.0|6.0|4.0|0.0|2.0|3.0|122.0|82.0|40.0
92|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8564|2009-2010|7|Samedi 19 Septembre|Stade Français Paris|Bourgoin|20|6|Bo|0|Samedi|19|septembre|True|9.0|12.0|6.0|2.0|1.0|3.0|2.0|190.0|174.0|16.0|10.0|12.0|6.0|3.0|0.0|3.0|0.0|99.0|155.0|
93|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8564|2009-2010|7|Samedi 19 Septembre|Bayonne|Montpellier Hérault Rugby|26|3|0|0|Samedi|19|septembre|True|12.0|11.0|6.0|2.0|0.0|4.0|3.0|143.0|109.0|34.0|11.0|12.0|6.0|3.0|0.0|3.0|0.0|114.0|156.0|
94|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8564|2009-2010|7|Samedi 19 Septembre|Brive|Biarritz|12|15|Bd|0|Samedi|19|septembre|False|8.0|13.0|6.0|2.0|1.0|3.0|3.0|107.0|106.0|1.0|6.0|15.0|6.0|3.0|0.0|3.0|3.0|128.0|102.0|26.0
95|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8565|2009-2010|8|Samedi 26 Septembre|Brive|Castres Olympique|11|9|0|Bd|Samedi|26|septembre|True|10.0|14.0|7.0|2.0|1.0|4.0|4.0|119.0|121.0||2.0|24.0|7.0|5.0|1.0|1.0|2.0|156.0|128.0|28.0
96|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8565|2009-2010|8|Samedi 26 Septembre|USA Perpignan|ASM Clermont|19|3|Bo|0|Samedi|26|septembre|True|3.0|22.0|7.0|5.0|0.0|2.0|2.0|130.0|102.0|28.0|1.0|25.0|7.0|5.0|1.0|1.0|3.0|193.0|121.0|72.0
97|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8565|2009-2010|8|Samedi 26 Septembre|Montauban|Bourgoin|12|15|Bd|0|Samedi|26|septembre|False|9.0|15.0|7.0|3.0|1.0|3.0|1.0|143.0|173.0||12.0|12.0|7.0|3.0|0.0|4.0|0.0|105.0|175.0|
98|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8565|2009-2010|8|Samedi 26 Septembre|Stade Toulousain|Stade Français Paris|9|9|0|0|Samedi|26|septembre|False|5.0|20.0|7.0|4.0|0.0|3.0|4.0|135.0|100.0|35.0|7.0|17.0|7.0|3.0|1.0|3.0|3.0|210.0|180.0|30.0
99|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8565|2009-2010|8|Samedi 26 Septembre|Albi|Bayonne|19|14|0|Bd|Samedi|26|septembre|True|14.0|4.0|7.0|0.0|0.0|7.0|4.0|76.0|196.0||8.0|15.0|7.0|3.0|0.0|4.0|3.0|169.0|112.0|57.0
100|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8565|2009-2010|8|Samedi 26 Septembre|Racing 92|Montpellier Hérault Rugby|18|14|0|Bd|Samedi|26|septembre|True|13.0|11.0|7.0|2.0|0.0|5.0|3.0|105.0|123.0||11.0|12.0|7.0|3.0|0.0|4.0|0.0|117.0|182.0|
101|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8565|2009-2010|8|Samedi 26 Septembre|Biarritz|RC Toulon|23|9|Bo|0|Samedi|26|septembre|True|6.0|19.0|7.0|4.0|0.0|3.0|3.0|143.0|114.0|29.0|4.0|20.0|7.0|4.0|1.0|2.0|2.0|146.0|120.0|26.0
102|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8566|2009-2010|9|Samedi 03 Octobre|Castres Olympique|RC Toulon|21|19|0|Bd|Samedi|03|octobre|True|3.0|25.0|8.0|5.0|1.0|2.0|3.0|165.0|139.0|26.0|6.0|20.0|8.0|4.0|1.0|3.0|2.0|155.0|143.0|12.0
103|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8566|2009-2010|9|Samedi 03 Octobre|ASM Clermont|Bayonne|38|13|Bo|0|Samedi|03|octobre|True|2.0|25.0|8.0|5.0|1.0|2.0|3.0|196.0|140.0|56.0|9.0|16.0|8.0|3.0|0.0|5.0|4.0|183.0|131.0|52.0
104|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8566|2009-2010|9|Samedi 03 Octobre|Stade Français Paris|Brive|44|16|Bo|0|Samedi|03|octobre|True|7.0|19.0|8.0|3.0|2.0|3.0|3.0|219.0|189.0|30.0|8.0|18.0|8.0|3.0|1.0|4.0|4.0|130.0|130.0|
105|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8566|2009-2010|9|Samedi 03 Octobre|Montpellier Hérault Rugby|Stade Toulousain|12|30|0|0|Samedi|03|octobre|False|13.0|13.0|8.0|3.0|0.0|5.0|1.0|131.0|200.0||5.0|22.0|8.0|4.0|1.0|3.0|4.0|144.0|109.0|35.0
106|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8566|2009-2010|9|Samedi 03 Octobre|Racing 92|Montauban|17|12|0|Bd|Samedi|03|octobre|True|12.0|15.0|8.0|3.0|0.0|5.0|3.0|123.0|137.0||11.0|16.0|8.0|3.0|1.0|4.0|2.0|155.0|188.0|
107|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8566|2009-2010|9|Samedi 03 Octobre|Bourgoin|Albi|26|16|0|0|Samedi|03|octobre|True|10.0|16.0|8.0|4.0|0.0|4.0|0.0|120.0|187.0||14.0|8.0|8.0|1.0|0.0|7.0|4.0|95.0|210.0|
108|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8566|2009-2010|9|Samedi 03 Octobre|Biarritz|USA Perpignan|27|12|0|0|Samedi|03|octobre|True|4.0|24.0|8.0|5.0|0.0|3.0|4.0|166.0|123.0|43.0|1.0|27.0|8.0|6.0|0.0|2.0|3.0|149.0|105.0|44.0
109|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8567|2009-2010|10|Samedi 24 Octobre|Bayonne|Castres Olympique|6|15|0|0|Samedi|24|octobre|False|12.0|16.0|9.0|3.0|0.0|6.0|4.0|196.0|169.0|27.0|2.0|29.0|9.0|6.0|1.0|2.0|3.0|186.0|158.0|28.0
110|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8567|2009-2010|10|Samedi 24 Octobre|Montpellier Hérault Rugby|ASM Clermont|16|9|0|0|Samedi|24|octobre|True|13.0|13.0|9.0|3.0|0.0|6.0|1.0|143.0|230.0||1.0|30.0|9.0|6.0|1.0|2.0|4.0|234.0|153.0|81.0
111|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8567|2009-2010|10|Samedi 24 Octobre|Stade Français Paris|USA Perpignan|14|20|0|0|Samedi|24|octobre|False|6.0|24.0|9.0|4.0|2.0|3.0|4.0|263.0|205.0|58.0|4.0|27.0|9.0|6.0|0.0|3.0|3.0|161.0|132.0|29.0
112|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8567|2009-2010|10|Samedi 24 Octobre|RC Toulon|Bourgoin|46|28|Bo|0|Samedi|24|octobre|True|7.0|21.0|9.0|4.0|1.0|4.0|3.0|174.0|164.0|10.0|8.0|20.0|9.0|5.0|0.0|4.0|0.0|146.0|203.0|
113|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8567|2009-2010|10|Samedi 24 Octobre|Brive|Racing 92|10|18|0|0|Samedi|24|octobre|False|10.0|18.0|9.0|3.0|1.0|5.0|4.0|146.0|174.0||9.0|19.0|9.0|4.0|0.0|5.0|3.0|140.0|149.0|
114|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8567|2009-2010|10|Samedi 24 Octobre|Montauban|Albi|20|6|0|0|Samedi|24|octobre|True|11.0|17.0|9.0|3.0|1.0|5.0|3.0|167.0|205.0||14.0|8.0|9.0|1.0|0.0|8.0|4.0|111.0|236.0|
115|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8567|2009-2010|10|Samedi 24 Octobre|Stade Toulousain|Biarritz|23|3|0|0|Samedi|24|octobre|True|5.0|26.0|9.0|5.0|1.0|3.0|4.0|174.0|121.0|53.0|3.0|28.0|9.0|6.0|0.0|3.0|4.0|193.0|135.0|58.0
116|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8568|2009-2010|11|Samedi 31 Octobre|USA Perpignan|Castres Olympique|17|15|0|Bd|Samedi|31|octobre|True|2.0|31.0|10.0|7.0|0.0|3.0|3.0|181.0|146.0|35.0|1.0|33.0|10.0|7.0|1.0|2.0|3.0|201.0|164.0|37.0
117|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8568|2009-2010|11|Samedi 31 Octobre|ASM Clermont|Stade Français Paris|19|19|0|0|Samedi|31|octobre|False|3.0|31.0|10.0|6.0|1.0|3.0|5.0|243.0|169.0|74.0|7.0|25.0|10.0|4.0|2.0|4.0|5.0|277.0|225.0|52.0
118|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8568|2009-2010|11|Samedi 31 Octobre|Bourgoin|Brive|14|14|0|0|Samedi|31|octobre|False|10.0|20.0|10.0|5.0|0.0|5.0|0.0|174.0|249.0||11.0|18.0|10.0|3.0|1.0|6.0|4.0|156.0|192.0|
119|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8568|2009-2010|11|Samedi 31 Octobre|Racing 92|Stade Toulousain|27|20|0|0|Samedi|31|octobre|True|8.0|23.0|10.0|5.0|0.0|5.0|3.0|158.0|159.0||4.0|30.0|10.0|6.0|1.0|3.0|4.0|197.0|124.0|73.0
120|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8568|2009-2010|11|Samedi 31 Octobre|Bayonne|RC Toulon|8|14|0|0|Samedi|31|octobre|False|13.0|16.0|10.0|3.0|0.0|7.0|4.0|202.0|184.0|18.0|6.0|26.0|10.0|5.0|1.0|4.0|4.0|220.0|192.0|28.0
121|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8568|2009-2010|11|Samedi 31 Octobre|Albi|Montpellier Hérault Rugby|15|18|Bd|0|Samedi|31|octobre|False|14.0|8.0|10.0|1.0|0.0|9.0|4.0|117.0|256.0||12.0|17.0|10.0|4.0|0.0|6.0|1.0|159.0|239.0|
122|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8568|2009-2010|11|Samedi 31 Octobre|Montauban|Biarritz|14|5|0|0|Samedi|31|octobre|True|9.0|21.0|10.0|4.0|1.0|5.0|3.0|187.0|211.0||5.0|28.0|10.0|6.0|0.0|4.0|4.0|196.0|158.0|38.0
123|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8569|2009-2010|12||Castres Olympique|ASM Clermont|9|9|0|0||||False|2.0|34.0|11.0|7.0|1.0|3.0|4.0|216.0|181.0|35.0|3.0|33.0|11.0|6.0|2.0|3.0|5.0|262.0|188.0|74.0
124|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8569|2009-2010|12||USA Perpignan|RC Toulon|25|9|0|0||||True|1.0|35.0|11.0|8.0|0.0|3.0|3.0|198.0|161.0|37.0|5.0|30.0|11.0|6.0|1.0|4.0|4.0|234.0|200.0|34.0
125|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8569|2009-2010|12||Stade Toulousain|Bourgoin|41|3|Bo|0||||True|4.0|31.0|11.0|6.0|1.0|4.0|5.0|217.0|151.0|66.0|10.0|22.0|11.0|5.0|1.0|5.0|0.0|188.0|263.0|
126|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8569|2009-2010|12||Brive|Bayonne|19|14|0|Bd||||True|12.0|20.0|11.0|3.0|2.0|6.0|4.0|170.0|206.0||13.0|17.0|11.0|3.0|0.0|8.0|5.0|210.0|198.0|12.0
127|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8569|2009-2010|12||Montpellier Hérault Rugby|Montauban|19|0|0|0||||True|11.0|21.0|11.0|5.0|0.0|6.0|1.0|177.0|254.0||9.0|25.0|11.0|5.0|1.0|5.0|3.0|201.0|216.0|
128|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8569|2009-2010|12||Stade Français Paris|Albi|23|18|0|Bd||||True|7.0|27.0|11.0|4.0|3.0|4.0|5.0|296.0|244.0|52.0|14.0|9.0|11.0|1.0|0.0|10.0|5.0|132.0|274.0|
129|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8570|2009-2010|13|Samedi 21 Novembre|Castres Olympique|Stade Toulousain|30|10|Bo|0|Samedi|21|novembre|True|3.0|36.0|12.0|7.0|2.0|3.0|4.0|225.0|190.0|35.0|2.0|36.0|12.0|7.0|1.0|4.0|6.0|258.0|154.0|104.0
130|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8570|2009-2010|13|Samedi 21 Novembre|Bourgoin|Montpellier Hérault Rugby|20|23|Bd|0|Samedi|21|novembre|False|12.0|22.0|12.0|5.0|1.0|6.0|0.0|191.0|304.0||9.0|25.0|12.0|6.0|0.0|6.0|1.0|196.0|254.0|
131|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8570|2009-2010|13|Samedi 21 Novembre|Racing 92|Stade Français Paris|20|18|0|Bd|Samedi|21|novembre|True|6.0|31.0|12.0|7.0|0.0|5.0|3.0|208.0|199.0|9.0|5.0|31.0|12.0|5.0|3.0|4.0|5.0|319.0|262.0|57.0
132|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14521&day=8570|2009-2010|13|Samedi 21 Novembre|Bayonne|Montauban|38|13|Bo|0|Samedi|21|novembre|True|13.0|18.0|12.0|3.0|0.0|9.0|6.0|224.0|217.0|7.0|10.0|25.0|12.0|5.0|1.0|6.0|3.0|201.0|235.0|
